ID_pedido,años_experiencia_colaborador,clasificacion_colaborador,latitud_tienda,longitud_tienda,latitud_entrega,longitud_entrega,fecha_pedido,hora_pedido,hora_retirada,clima,trafico,vehiculo,area,categoria_producto,tiempo_entrega
kgce305451670,10,4.2,12.311072,76.654878,12.321072,76.664878,2022-03-19,09:30:00,09:40:00,,Bajo,Motocicleta,Metropolitano,Cosméticos,100
njoy447064215,8,4.8,12.934365,77.616155,12.984365,77.666155,2022-03-05,17:35:00,17:45:00,Soleado,Medio,Motocicleta,Metropolitano,,105
tvjt893503750,13,4.7,23.359194,85.325447,23.489194,85.455447,2022-03-08,22:30:00,22:40:00,Tormenta,Bajo,Scooter,Urbano,Libros,85
ojsd956970155,16,4.3,0.0,0.0,0.04,0.04,2022-02-11,14:45:00,15:00:00,Soleado,Alto,Motocicleta,Metropolitano,,215
mcqj833124978,11,4.2,22.745049,75.892471,22.775049,75.922471,2022-03-24,19:20:00,19:30:00,,Congestion,Scooter,Metropolitano,Libros,160
sgxu070981543,16,4.6,19.120083,72.907385,19.210083,72.997385,2022-03-16,23:55:00,00:05:00,Nublado,Bajo,Motocicleta,Urbano,Ropa,110
apvq241593959,17,4.1,21.183434,72.814492,21.263434,72.894492,2022-03-16,21:10:00,21:15:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Cosméticos,170
jeqx868168296,16,4.6,19.120083,72.907385,19.250083,73.037385,2022-03-14,22:35:00,22:40:00,Tormenta,Bajo,Scooter,Metropolitano,,85
undn543892026,9,4.0,22.538999,88.322337,22.578999,88.362337,2022-02-11,15:30:00,15:40:00,,Medio,Motocicleta,Metropolitano,,190
otuq411903573,13,5.0,23.333017,85.3172,23.393017,85.3772,2022-03-01,18:10:00,18:20:00,,Medio,Motocicleta,Metropolitano,,115
tjpd394338157,15,4.0,19.091458,72.827808,19.101458,72.837808,2022-03-07,10:45:00,10:55:00,,Bajo,Motocicleta,Metropolitano,,95
gbst278240676,11,4.2,22.310237,73.158921,22.400237,73.248921,2022-03-08,18:40:00,18:45:00,,Medio,Motocicleta,Urbano,Cosméticos,175
mlkr724159500,9,4.7,17.483216,78.552111,17.493216,78.562111,2022-03-11,08:50:00,09:05:00,Soleado,Bajo,Motocicleta,Urbano,,125
fwgl021162686,8,4.6,26.913987,75.752891,27.053987,75.892891,2022-03-06,20:00:00,20:05:00,Soleado,Congestion,Scooter,Metropolitano,,130
kimy475612117,12,4.7,18.994237,72.825553,19.084237,72.915553,2022-03-20,18:30:00,18:45:00,Tormenta,Medio,Scooter,Metropolitano,Juguetes,105
deod908038975,17,4.9,19.1813,72.836191,19.1913,72.846191,2022-03-24,10:20:00,10:35:00,Soleado,Bajo,Motocicleta,Metropolitano,,90
bdwh279690088,8,4.6,12.310972,76.659264,12.390972,76.739264,2022-03-16,22:10:00,22:20:00,Lluvioso,Bajo,Motocicleta,Urbano,Deportes,90
bkpg950263031,17,4.9,26.90519,75.810753,26.98519,75.890753,2022-04-02,22:15:00,22:20:00,Nublado,Bajo,Motocicleta,Urbano,Electrónicos,100
uiaj297011966,9,4.7,19.065838,72.832658,19.155838,72.922658,2022-03-06,17:30:00,17:45:00,Tormenta,Medio,Motocicleta,Metropolitano,Cosméticos,210
gofn811648074,10,4.6,12.323978,76.627961,12.453978,76.757961,2022-03-29,21:40:00,21:45:00,,Congestion,,Metropolitano,,150
ejju671284530,15,4.5,17.41233,78.449654,17.49233,78.529654,2022-03-18,17:20:00,17:35:00,,Medio,Motocicleta,Metropolitano,,170
eiyl932765073,12,4.4,22.515082,88.36783,22.625082,88.47783,2022-02-12,20:55:00,21:05:00,Soleado,Congestion,Motocicleta,Urbano,,160
uudl477499638,13,4.8,15.546594,73.760431,15.596594,73.810431,2022-02-11,20:35:00,20:40:00,,Congestion,Scooter,Metropolitano,,100
hlfd132873557,11,4.0,9.957144,76.296783,10.047144,76.386783,2022-02-18,17:30:00,17:40:00,,Medio,Motocicleta,Metropolitano,Cosméticos,210
apwt250614513,15,4.6,11.006686,76.951736,11.136686,77.081736,2022-04-02,19:20:00,19:25:00,Lluvioso,Congestion,Scooter,Metropolitano,,110
dwhc074822149,8,4.7,26.469003,80.316344,26.509003,80.356344,2022-02-17,12:10:00,12:25:00,,Alto,Scooter,Metropolitano,Libros,135
ursp786414593,10,4.3,17.451976,78.385883,17.541976,78.475883,2022-03-02,19:20:00,19:35:00,,Congestion,Motocicleta,Metropolitano,,220
buvz873944331,10,4.9,23.359407,85.325055,23.369407,85.335055,2022-03-26,10:15:00,10:30:00,,Bajo,,Urbano,Ropa,105
qpiy817598544,8,4.9,11.003681,76.975525,11.053681,77.025525,2022-03-07,22:50:00,23:05:00,,Bajo,Motocicleta,Metropolitano,Cosméticos,120
otys554175735,8,4.6,0.0,0.0,0.07,0.07,2022-03-25,19:10:00,19:20:00,,Congestion,Motocicleta,Metropolitano,Libros,200
hulo883527449,12,4.7,11.022477,76.995667,11.102477,77.075667,2022-03-04,17:35:00,17:40:00,Lluvioso,Medio,Scooter,,Ropa,115
qxxo353080796,9,4.8,19.22384,72.841347,19.25384,72.871347,2022-03-21,22:55:00,23:05:00,,Bajo,Scooter,Metropolitano,,90
yyiw263277991,13,4.4,11.010375,76.95295,11.060375,77.00295,2022-03-15,22:50:00,23:05:00,Lluvioso,Bajo,Motocicleta,Metropolitano,Libros,145
fapc187374683,17,4.9,18.546947,73.900626,18.656947,74.010626,2022-03-25,17:25:00,17:30:00,,Medio,Scooter,,,125
yzgr963026023,13,4.7,25.449872,81.836167,25.559872,81.946167,2022-02-18,23:40:00,23:55:00,,Bajo,Motocicleta,Metropolitano,,100
hlfh195917764,17,4.2,10.96185,76.971082,11.07185,77.081082,2022-03-10,19:30:00,19:45:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,195
ogmo860756697,16,4.0,21.157735,72.768778,21.237735,72.848778,2022-03-04,18:25:00,18:35:00,Tormenta,Medio,Motocicleta,Metropolitano,,190
ecuf331094488,16,4.9,12.323978,76.627961,12.353978,76.657961,2022-04-05,19:40:00,19:50:00,Lluvioso,Congestion,Scooter,Metropolitano,,15
btsi398742989,8,4.4,0.0,0.0,0.07,0.07,2022-03-10,21:35:00,21:50:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,250
bxnl262160270,9,4.8,18.592718,73.773572,18.602718,73.783572,2022-03-03,08:55:00,09:10:00,Soleado,Bajo,Scooter,Metropolitano,Libros,65
rmbd187590095,10,4.7,12.986047,80.218114,13.116047,80.348114,2022-03-31,17:35:00,17:45:00,Tormenta,Medio,Motocicleta,Metropolitano,Deportes,210
zndh106952675,17,4.6,0.0,0.0,0.13,0.13,2022-02-12,18:35:00,18:40:00,,Medio,Motocicleta,Metropolitano,Ropa,130
zdkr234442887,15,4.8,22.725748,75.898497,22.735747,75.908497,2022-03-28,08:20:00,08:25:00,Nublado,Bajo,Motocicleta,Urbano,Libros,65
nqvm957991526,17,4.0,0.0,0.0,0.07,0.07,2022-04-06,20:40:00,20:55:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,160
grpm931226412,14,4.6,13.066762,80.251865,13.196762,80.381865,2022-03-08,17:35:00,17:45:00,Tormenta,Medio,Motocicleta,Metropolitano,Deportes,95
khnw259198823,10,4.0,17.451976,78.385883,17.491976,78.425883,2022-03-28,16:25:00,16:30:00,,Medio,Motocicleta,Metropolitano,Cosméticos,160
zbsv312578013,13,4.8,11.003681,76.975525,11.023681,76.995525,2022-04-03,11:25:00,11:40:00,,Alto,Motocicleta,Metropolitano,Cosméticos,60
ckgq579754719,16,4.6,23.39925,85.390464,23.46925,85.460464,2022-03-25,20:45:00,20:50:00,Tormenta,Congestion,Motocicleta,Metropolitano,Cosméticos,155
naok030694136,11,4.9,21.173343,72.792731,21.263343,72.882731,2022-03-27,18:55:00,19:10:00,Nublado,Medio,Motocicleta,Metropolitano,Cosméticos,205
xihz854891949,8,4.7,15.516833,73.768172,15.576833,73.828172,2022-02-11,23:25:00,23:30:00,Tormenta,Bajo,Scooter,Metropolitano,Deportes,100
rrbn504016243,13,4.5,12.310972,76.659264,12.370972,76.719264,2022-03-26,17:10:00,17:25:00,,Medio,Motocicleta,Metropolitano,,50
fbkj721286149,7,5.0,0.0,0.0,0.02,0.02,2022-02-17,10:00:00,10:10:00,Nublado,Bajo,Motocicleta,Urbano,,105
lttk966894899,11,4.5,23.333017,85.3172,23.353017,85.3372,2022-04-01,08:25:00,08:35:00,,Bajo,Scooter,Urbano,,75
jjse098826907,15,4.6,12.352058,76.60665,12.392058,76.64665,2022-03-28,12:40:00,12:55:00,,Alto,Motocicleta,Metropolitano,,100
doqb199367737,17,4.5,26.911927,75.797282,26.991927,75.877282,2022-04-02,17:25:00,17:40:00,Lluvioso,Medio,Scooter,Urbano,,85
ulsv606898982,12,4.8,12.970221,77.645396,13.030221,77.705396,2022-03-24,23:40:00,23:50:00,Soleado,Bajo,Motocicleta,Urbano,Ropa,50
zvjm454212306,7,3.6,13.027018,80.254791,13.107018,80.334791,2022-03-02,20:45:00,20:55:00,Lluvioso,Congestion,Scooter,Urbano,Deportes,170
jcbn444847069,11,4.2,22.310329,73.169083,22.360329,73.219083,2022-03-21,19:45:00,19:55:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,170
psmi148852749,17,4.9,17.458998,78.500366,17.468998,78.510366,2022-03-19,10:00:00,10:05:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,95
cvhb426199767,11,4.4,19.121999,72.908493,19.211999,72.998493,2022-04-04,21:30:00,21:35:00,Tormenta,Congestion,Motocicleta,Metropolitano,,39
brdt054744279,16,4.7,26.910262,75.783013,26.950262,75.823013,2022-03-15,16:10:00,16:20:00,Nublado,Medio,Motocicleta,Metropolitano,,105
mgvw470971618,11,4.2,12.978453,77.643685,13.068453,77.733685,2022-03-20,18:00:00,18:05:00,Lluvioso,Medio,Motocicleta,Metropolitano,Cosméticos,165
uxlf726221811,17,4.9,12.352058,76.60665,12.462058,76.71665,2022-03-12,17:10:00,17:20:00,Soleado,Medio,Scooter,Urbano,Electrónicos,90
ntsq425918098,10,4.2,11.010375,76.95295,11.140375,77.08295,2022-03-16,22:35:00,22:50:00,Nublado,Bajo,Scooter,Metropolitano,,175
iocr137971284,14,4.3,26.891191,75.802083,26.931191,75.842083,2022-04-03,12:35:00,12:50:00,,Alto,Scooter,Metropolitano,,165
cmsj487800595,8,4.2,12.914264,77.6784,12.934264,77.6984,2022-03-03,09:25:00,09:35:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,155
afrf790422843,8,4.9,18.927584,72.832585,18.947584,72.852585,2022-03-01,10:20:00,10:30:00,Soleado,Bajo,Motocicleta,Metropolitano,,75
bboa768783377,17,4.8,27.201725,78.007553,27.261725,78.067553,2022-02-17,22:40:00,22:45:00,Soleado,Bajo,Motocicleta,Metropolitano,Libros,90
jvjk992668570,10,4.7,0.0,0.0,0.08,0.08,2022-04-04,18:50:00,19:05:00,,Medio,Motocicleta,Metropolitano,,185
nhtt562066953,9,4.6,26.90294,75.793007,26.94294,75.833007,2022-03-07,14:50:00,15:05:00,,Alto,Scooter,Urbano,,125
xfjv476517541,10,4.8,22.553227,88.353273,22.683227,88.483273,2022-02-14,17:35:00,17:40:00,,Medio,Scooter,Urbano,,220
ohpy089262199,8,5.0,19.874103,75.368419,19.904103,75.398419,2022-02-17,22:00:00,22:10:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Libros,160
afev271349180,15,4.6,13.064181,80.236442,13.094181,80.266442,2022-03-01,21:55:00,22:00:00,Soleado,Congestion,Scooter,Metropolitano,,85
vjeb621356518,10,4.4,18.53408,73.89852,18.61408,73.97852,2022-04-06,19:00:00,19:10:00,,Medio,Scooter,Urbano,Cosméticos,170
nkai764297660,16,4.8,11.003669,76.976494,11.023669,76.996494,2022-04-03,08:45:00,09:00:00,Nublado,Bajo,,Metropolitano,,70
hauz660095223,10,4.6,27.160934,78.044095,27.240934,78.124095,2022-02-14,20:30:00,20:45:00,Soleado,Congestion,Scooter,Urbano,Ropa,135
jihm026624953,11,4.6,12.310972,76.659264,12.400972,76.749264,2022-04-02,22:45:00,23:00:00,Soleado,Bajo,Motocicleta,Metropolitano,,130
xtqa444579240,8,3.7,17.433809,78.386744,17.513809,78.466744,2022-03-02,23:15:00,23:25:00,Nublado,Bajo,Motocicleta,Metropolitano,Juguetes,165
geip015782436,11,4.9,22.31279,73.170283,22.37279,73.230283,2022-03-09,17:15:00,17:30:00,,Medio,,Metropolitano,,150
qjrr639819623,16,4.6,0.0,0.0,0.06,0.06,2022-04-01,21:15:00,21:20:00,Nublado,Congestion,Scooter,Metropolitano,Electrónicos,160
osrq376372063,10,4.9,11.001852,76.976268,11.091852,77.066268,2022-03-25,22:10:00,22:20:00,Tormenta,Bajo,Motocicleta,Urbano,Juguetes,120
bkhb372536354,8,4.5,18.55144,73.804855,18.61144,73.864855,2022-04-01,20:15:00,20:30:00,Tormenta,Congestion,Scooter,Metropolitano,,150
guiq703051827,9,4.6,9.991703,76.293136,10.011703,76.313136,2022-02-17,08:50:00,08:55:00,Tormenta,Bajo,Motocicleta,Metropolitano,,145
ryxf569020268,16,4.8,17.45971,78.368855,17.51971,78.428855,2022-03-15,17:20:00,17:30:00,,Medio,Motocicleta,,Deportes,70
klld832495097,17,4.8,21.185047,72.80859,21.295047,72.91859,2022-03-23,21:40:00,21:55:00,,Congestion,Motocicleta,Metropolitano,,140
jugh670288503,11,4.8,21.170096,72.789122,21.180096,72.799122,2022-03-09,08:20:00,08:25:00,Lluvioso,Bajo,Motocicleta,Urbano,Electrónicos,125
mbhv505482253,14,4.6,12.979166,77.640709,13.049166,77.710709,2022-03-25,19:15:00,19:20:00,Lluvioso,Congestion,Scooter,Metropolitano,,115
qsqp497381896,8,4.6,26.913987,75.752891,27.043987,75.882891,2022-03-18,22:30:00,22:35:00,Tormenta,Bajo,Motocicleta,Urbano,,95
ylzr804999994,13,4.7,13.022394,80.242439,13.102394,80.322439,2022-03-31,22:15:00,22:30:00,,Bajo,Motocicleta,Urbano,Deportes,80
lyqx210539228,17,4.9,11.008638,76.984311,11.068638,77.044311,2022-03-19,17:40:00,17:50:00,,Medio,,Metropolitano,,95
eupk857933553,10,4.9,12.935662,77.61413,12.955662,77.63413,2022-03-17,10:35:00,10:45:00,,Bajo,Scooter,Urbano,,105
omnc127744850,12,4.7,22.751857,75.866699,22.881857,75.996699,2022-03-31,17:25:00,17:35:00,Soleado,Medio,Motocicleta,Urbano,,85
fccr100788977,17,4.1,0.0,0.0,0.08,0.08,2022-02-12,20:30:00,20:40:00,Nublado,Congestion,Scooter,Metropolitano,Juguetes,220
vlze013546702,17,5.0,21.170798,72.790489,21.250798,72.870489,2022-03-08,18:55:00,19:10:00,Lluvioso,Medio,Motocicleta,Metropolitano,Juguetes,190
buqr100973128,12,4.8,12.972532,77.608179,13.102532,77.738179,2022-03-20,20:00:00,20:10:00,Tormenta,Congestion,Scooter,Metropolitano,,150
ibhm172883184,10,4.7,12.323978,76.627961,12.433978,76.737961,2022-03-14,17:55:00,18:10:00,Lluvioso,Medio,Motocicleta,Metropolitano,,150
tlfi980305893,15,4.9,11.001852,76.976268,11.081852,77.056268,2022-03-08,22:10:00,22:25:00,,Bajo,,Urbano,,20
nxax772853036,8,4.4,17.458998,78.500366,17.518998,78.560366,2022-03-26,19:00:00,19:10:00,Nublado,Medio,Motocicleta,Metropolitano,Juguetes,155
ozfh751205398,16,4.5,10.028047,76.310019,10.088047,76.370019,2022-02-15,21:50:00,22:00:00,Tormenta,Congestion,Scooter,Metropolitano,,22
urai711097987,12,4.7,22.311603,73.165012,22.351603,73.205012,2022-03-19,17:00:00,17:15:00,Lluvioso,Medio,Motocicleta,Urbano,Libros,120
zfcs330506510,11,4.6,26.88842,75.800689,26.96842,75.880689,2022-03-10,19:25:00,19:30:00,Soleado,Congestion,,Metropolitano,,80
kimp906757960,13,4.8,19.176269,72.836721,19.196269,72.856721,2022-03-05,12:00:00,12:10:00,Soleado,Alto,Scooter,Metropolitano,Cosméticos,95
ihpf645735015,10,4.9,22.745536,75.893106,22.825536,75.973106,2022-03-06,18:35:00,18:50:00,Soleado,Medio,Motocicleta,Metropolitano,Libros,165
poxg995337162,16,5.0,11.022477,76.995667,11.082477,77.055667,2022-03-05,21:15:00,21:25:00,,Congestion,,Urbano,Electrónicos,105
ynii071960979,14,4.6,12.337978,76.616792,12.387978,76.666792,2022-03-21,17:20:00,17:35:00,,Medio,Motocicleta,Metropolitano,Libros,125
dwgb644836368,15,4.8,22.725835,75.887648,22.765835,75.927648,2022-03-15,13:20:00,13:35:00,Nublado,Alto,Motocicleta,Urbano,Juguetes,105
riua845909479,17,4.9,12.297954,76.665169,12.357954,76.725169,2022-04-05,17:25:00,17:30:00,Soleado,Medio,Motocicleta,Metropolitano,,85
yvic422029037,10,4.1,12.337928,76.617889,12.407928,76.687889,2022-04-04,21:10:00,21:15:00,Tormenta,Congestion,Motocicleta,Metropolitano,,250
ptrm203019288,13,4.9,26.902908,75.792934,26.952908,75.842934,2022-04-03,17:55:00,18:10:00,,Medio,Scooter,Metropolitano,,90
ztcx380914064,13,5.0,26.474986,80.342796,26.614986,80.482796,2022-02-12,20:00:00,20:10:00,Lluvioso,Congestion,Motocicleta,,,115
ntov795345883,9,4.6,26.902908,75.792934,26.962908,75.852934,2022-03-03,19:15:00,19:30:00,Soleado,Congestion,Scooter,Urbano,,16
uirf685999881,1,5.0,12.3085,76.665808,12.4185,76.775808,2022-03-18,NaN ,20:10:00,,,,Metropolitano,Cosméticos,175
xcof278841291,13,,-23.184992,77.417227,23.254992,77.487227,2022-02-18,17:35:00,17:45:00,Tormenta,Medio,Motocicleta,Urbano,Ropa,115
eqin473976919,17,4.2,17.411028,78.329645,17.431028,78.349645,2022-03-13,09:00:00,09:15:00,,Bajo,Motocicleta,Metropolitano,,110
nclq664806538,7,4.7,12.975996,80.221898,13.055996,80.301898,2022-03-12,21:00:00,21:05:00,Nublado,Congestion,Motocicleta,Metropolitano,,265
uwun254415635,15,4.6,18.994049,72.825203,19.014049,72.845203,2022-03-03,08:55:00,09:00:00,Lluvioso,Bajo,Scooter,Metropolitano,,11
kdvn930161219,9,4.3,19.176269,72.836721,19.186269,72.846721,2022-03-05,11:20:00,11:25:00,Tormenta,Alto,Scooter,Metropolitano,,160
wuli276869460,17,4.8,21.186884,72.793616,21.206884,72.813616,2022-03-17,08:10:00,08:20:00,,Bajo,,Metropolitano,,85
zsof599665811,15,4.9,13.064181,80.236442,13.094181,80.266442,2022-03-15,21:10:00,21:15:00,Tormenta,Congestion,Motocicleta,Metropolitano,,155
cfcp902545449,7,4.8,12.975377,77.696664,13.025377,77.746664,2022-03-05,19:35:00,19:50:00,,Congestion,Motocicleta,Urbano,,155
lbkq628982436,12,4.8,12.906229,77.596791,12.986229,77.676791,2022-03-14,23:00:00,23:10:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,15
tqfg737591954,10,4.7,12.970221,77.645396,13.080221,77.755396,2022-03-02,19:25:00,19:30:00,,Congestion,Motocicleta,Urbano,,200
wfej916146668,17,4.9,21.149669,72.772629,21.209669,72.832629,2022-03-19,18:10:00,18:15:00,,Medio,Motocicleta,,,120
bvxr240679262,10,4.8,0.0,0.0,0.04,0.04,2022-03-11,13:30:00,13:45:00,,Alto,Motocicleta,Urbano,,160
yvhg138600989,10,4.2,0.0,0.0,0.04,0.04,2022-02-13,12:15:00,12:20:00,,Alto,,Metropolitano,,185
qzdk575008241,14,4.3,17.438263,78.397865,17.498263,78.457865,2022-03-15,20:35:00,20:45:00,Soleado,Congestion,Motocicleta,Urbano,,240
acpd339792531,17,4.7,13.086438,80.220672,13.156439,80.290672,2022-03-20,23:00:00,23:10:00,Nublado,Bajo,Scooter,Metropolitano,,110
ejwt816198497,13,4.8,12.337928,76.617889,12.427928,76.707889,2022-03-16,17:20:00,17:25:00,,Medio,Motocicleta,Metropolitano,,180
rvjr381826466,11,4.8,11.001852,76.976268,11.061852,77.036268,2022-03-09,17:20:00,17:25:00,,Medio,Motocicleta,Metropolitano,,125
gcza237370513,13,4.6,22.751857,75.866699,22.791857,75.906699,2022-03-03,16:25:00,16:35:00,Tormenta,Medio,Motocicleta,Urbano,,15
nugx081327859,17,4.7,12.323994,76.626167,12.413994,76.716167,2022-03-06,20:45:00,20:55:00,Tormenta,Congestion,Scooter,Urbano,,75
yddb343254331,10,4.2,26.849596,75.800512,26.929596,75.880512,2022-03-29,21:25:00,21:30:00,Lluvioso,Congestion,Motocicleta,Metropolitano,Libros,255
jdhx679768731,12,4.8,0.0,0.0,0.06,0.06,2022-03-09,18:30:00,18:40:00,,Medio,Motocicleta,Metropolitano,,140
iwzw918582149,16,4.2,0.0,0.0,0.02,0.02,2022-04-03,09:00:00,09:15:00,Lluvioso,Bajo,Motocicleta,Metropolitano,Libros,145
dptj721061120,17,4.7,17.450851,78.379347,17.540851,78.469347,2022-03-10,21:25:00,21:40:00,Tormenta,Congestion,Motocicleta,Metropolitano,,145
oxpd765326159,14,4.5,23.351058,85.325731,23.391058,85.365731,2022-03-07,13:55:00,14:00:00,Soleado,Alto,Motocicleta,Urbano,,230
vvvm672595336,9,4.3,23.214459,77.434976,23.344459,77.564976,2022-02-18,22:45:00,22:55:00,Nublado,Bajo,Scooter,Metropolitano,Libros,180
hwaf691125321,13,4.7,22.761226,75.887522,22.831226,75.957521,2022-03-31,21:30:00,21:35:00,Soleado,Congestion,Motocicleta,Metropolitano,,60
ehyx773839563,16,4.1,25.457116,81.859682,25.517116,81.919682,2022-02-15,19:55:00,20:10:00,,Congestion,Scooter,Metropolitano,Electrónicos,165
byam584717780,11,4.1,12.321214,76.621094,12.411214,76.711094,2022-03-25,20:10:00,20:20:00,Tormenta,Congestion,Motocicleta,Metropolitano,,225
tayk538131527,13,4.8,13.054347,80.257221,13.094347,80.297221,2022-03-01,13:50:00,13:55:00,Tormenta,Alto,Scooter,,,13
wamv024093666,8,4.6,12.311072,76.654878,12.401072,76.744878,2022-04-04,22:10:00,22:25:00,,Bajo,Motocicleta,Metropolitano,Juguetes,140
tewu858075444,15,4.6,12.98041,77.640489,13.09041,77.750489,2022-04-04,22:45:00,22:50:00,Nublado,Bajo,Scooter,Metropolitano,,135
nhvm358851447,13,4.9,0.0,0.0,0.13,0.13,2022-03-02,23:00:00,23:15:00,,Bajo,Motocicleta,Metropolitano,,100
yzxg547462979,11,4.3,12.352058,76.60665,12.422058,76.67665,2022-03-04,20:40:00,20:50:00,Nublado,Congestion,Motocicleta,Metropolitano,Electrónicos,195
igbf782017809,13,4.7,17.451976,78.385883,17.491976,78.425883,2022-03-03,17:00:00,17:05:00,,Medio,Motocicleta,Metropolitano,,145
rrny770693727,10,4.9,0.0,0.0,0.07,0.07,2022-04-02,21:35:00,21:45:00,,Congestion,Scooter,Metropolitano,Cosméticos,200
ptbl559539078,8,4.4,13.091809,80.219104,13.161809,80.289104,2022-03-02,19:30:00,19:40:00,Soleado,Congestion,Motocicleta,Metropolitano,Libros,165
htrj888223438,16,4.7,12.972161,77.596014,13.052161,77.676014,2022-03-04,19:40:00,19:50:00,Nublado,Congestion,Motocicleta,Metropolitano,,175
kcfv809519295,10,4.8,17.483216,78.552111,17.533216,78.602111,2022-03-07,22:15:00,22:30:00,Soleado,Bajo,Scooter,Urbano,,85
ccmt683908290,14,4.5,30.327968,78.046106,30.357968,78.076106,2022-02-13,22:10:00,22:25:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,100
blks537171251,9,4.6,21.160522,72.771477,21.250522,72.861477,2022-03-29,21:15:00,21:30:00,,Congestion,Motocicleta,Metropolitano,,45
kgta093501875,15,4.8,12.323978,76.627961,12.373978,76.677961,2022-04-03,18:40:00,18:55:00,Tormenta,Medio,Motocicleta,Metropolitano,,115
ltkk194949582,12,4.9,12.325461,76.632278,12.455461,76.762278,2022-03-14,22:30:00,22:45:00,,Bajo,Scooter,Metropolitano,,85
zdbx068942291,13,4.7,26.472001,80.354002,26.482001,80.364002,2022-02-13,10:40:00,10:45:00,Tormenta,Bajo,Motocicleta,Metropolitano,Libros,50
qnck653020806,15,4.7,11.025083,77.015393,11.115083,77.105393,2022-03-20,18:35:00,18:50:00,,Medio,Scooter,Metropolitano,Deportes,160
apxj850967676,9,4.2,22.310329,73.169083,22.340329,73.199083,2022-03-28,21:15:00,21:25:00,Lluvioso,Congestion,,Metropolitano,,165
viqn065302185,15,4.5,0.0,0.0,0.04,0.04,2022-03-28,14:55:00,15:10:00,,Alto,Motocicleta,Metropolitano,,140
nfyq716676074,16,4.9,12.337978,76.616792,12.387978,76.666792,2022-03-26,19:25:00,19:35:00,,Congestion,Motocicleta,Metropolitano,,60
iigj263818325,15,4.7,11.010375,76.95295,11.060375,77.00295,2022-04-03,19:55:00,20:10:00,,Congestion,Motocicleta,Metropolitano,Juguetes,120
tjwz327052268,11,4.7,0.0,0.0,0.06,0.06,2022-03-17,21:00:00,21:15:00,Soleado,Congestion,Motocicleta,Metropolitano,Ropa,80
bcwm696536948,7,4.5,13.064181,80.236442,13.114181,80.286442,2022-03-07,19:30:00,19:40:00,,Congestion,Scooter,Metropolitano,,150
mifb062366104,9,4.9,12.304569,76.643622,12.434569,76.773622,2022-03-16,20:35:00,20:40:00,Nublado,Congestion,,Metropolitano,,47
zlju024540653,9,3.5,27.163303,78.057044,27.243303,78.137044,2022-02-12,17:25:00,17:40:00,Tormenta,Medio,Motocicleta,Urbano,,31
pchx598018100,9,4.2,22.751857,75.866699,22.881857,75.996699,2022-03-12,20:35:00,20:50:00,Lluvioso,Congestion,Scooter,Metropolitano,,210
shty423111571,7,4.6,12.906229,77.596791,12.946229,77.636791,2022-03-01,13:50:00,13:55:00,,Alto,Scooter,Urbano,Ropa,125
qnmz801440547,12,4.9,21.17106,72.789292,21.26106,72.879292,2022-03-04,23:40:00,23:55:00,,Bajo,Scooter,Metropolitano,Libros,130
xmux874439138,15,4.2,23.354422,85.3329,23.394422,85.3729,2022-03-11,12:50:00,13:00:00,Soleado,Alto,Motocicleta,Metropolitano,,220
ppcm481067103,7,4.8,19.22384,72.841347,19.28384,72.901347,2022-03-07,18:25:00,18:40:00,,Medio,Scooter,Urbano,,85
